Workflow ID,Workflow Pattern,Workflow Arrival Time,Workflow Finish Time,Workflow Deadline,Workflow Deadline Penalty,Task Index,Task Size,Task Execution Time,Task Ready Time,Task Start Time,Task Finish Time,VM ID,VM speed,Price,VM Rent Start Time,VM Rent End Time,VM Pending Index
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,40,25.9744,12.9872,382.4949409578578,382.4949409578578,395.4821409578578,8131,2,0.096,382.4949409578578,3982.4949409578576,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,41,20.9376,10.4688,382.4949409578578,382.4949409578578,392.9637409578578,4845,2,0.096,382.4949409578578,3982.4949409578576,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,42,11.8496,5.9248,382.4949409578578,382.4949409578578,388.4197409578578,5116,2,0.096,382.4949409578578,3982.4949409578576,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,43,18.4592,9.2296,382.4949409578578,382.4949409578578,391.7245409578578,3533,2,0.096,382.4949409578578,3982.4949409578576,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,44,16.88,8.44,382.4949409578578,382.4949409578578,390.9349409578578,2937,2,0.096,382.4949409578578,3982.4949409578576,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,45,22.192,11.096,382.4949409578578,382.4949409578578,393.5909409578578,9837,2,0.096,382.4949409578578,3982.4949409578576,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,46,23.312,11.656,382.4949409578578,382.4949409578578,394.1509409578578,4939,2,0.096,382.4949409578578,3982.4949409578576,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,47,28948.1792,14474.0896,382.4949409578578,382.4949409578578,14856.584540957858,9744,2,0.096,382.4949409578578,18382.49494095786,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,48,389.0112,194.5056,382.4949409578578,382.4949409578578,577.0005409578578,3224,2,0.096,382.4949409578578,3982.4949409578576,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,49,521.8784,260.9392,382.4949409578578,382.4949409578578,643.4341409578578,5021,2,0.096,382.4949409578578,3982.4949409578576,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,50,33035.9792,16517.9896,382.4949409578578,382.4949409578578,16900.48454095786,1134,2,0.096,382.4949409578578,18382.49494095786,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,51,3277.3168,1638.6584,16900.48454095786,16900.48454095786,18539.14294095786,469,2,0.096,16900.48454095786,20500.48454095786,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,52,18.408,9.204,18539.14294095786,18539.14294095786,18548.34694095786,2469,2,0.096,18539.14294095786,22139.14294095786,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,53,82.4816,41.2408,18539.14294095786,18539.14294095786,18580.38374095786,7111,2,0.096,18539.14294095786,22139.14294095786,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,54,22542.5984,11271.2992,18539.14294095786,18539.14294095786,29810.442140957857,7255,2,0.096,18539.14294095786,32939.142940957856,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,55,528.0,264.0,18548.34694095786,18548.34694095786,18812.34694095786,4049,2,0.096,18548.34694095786,22148.34694095786,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,56,98.9312,49.4656,18539.14294095786,18539.14294095786,18588.60854095786,1758,2,0.096,18539.14294095786,22139.14294095786,0
3,7,382.4949409578578,37500.27654095786,18941.38574095786,2.2372593866666666,57,31.7424,15.8712,29810.442140957857,29810.442140957857,29826.31334095786,7526,2,0.096,29810.442140957857,33410.44214095786,0
14,7,1360.6186652841016,38478.4002652841,19919.509465284103,2.2372593866666666,0,1.4976,0.7488,1374.4954652841016,1374.4954652841016,1375.2442652841016,6959,2,0.096,1374.4954652841016,4974.495465284102,0
14,7,1360.6186652841016,38478.4002652841,19919.509465284103,2.2372593866666666,1,18.4672,9.2336,1360.6186652841016,1360.6186652841016,1369.8522652841016,4776,2,0.096,1360.6186652841016,4960.618665284102,0
14,7,1360.6186652841016,38478.4002652841,19919.509465284103,2.2372593866666666,2,16.7408,8.3704,1360.6186652841016,1360.6186652841016,1368.9890652841016,7452,2,0.096,1360.6186652841016,4960.618665284102,0
14,7,1360.6186652841016,38478.4002652841,19919.509465284103,2.2372593866666666,3,27.7536,13.8768,1360.6186652841016,1360.6186652841016,1374.4954652841016,6980,2,0.096,1360.6186652841016,4960.618665284102,0
14,7,1360.6186652841016,38478.4002652841,19919.509465284103,2.2372593866666666,4,19.0848,9.5424,1360.6186652841016,1360.6186652841016,1370.1610652841016,4122,2,0.096,1360.6186652841016,4960.618665284102,0
14,7,1360.6186652841016,38478.4002652841,19919.509465284103,2.2372593866666666,5,19.0272,9.5136,1360.6186652841016,1360.6186652841016,1370.1322652841015,736,2,0.096,1360.6186652841016,4960.618665284102,0
14,7,1360.6186652841016,38478.4002652841,19919.509465284103,2.2372593866666666,6,23.7248,11.8624,1360.6186652841016,1360.6186652841016,1372.4810652841015,4461,2,0.096,1360.6186652841016,4960.618665284102,0
14,7,1360.6186652841016,38478.4002652841,19919.509465284103,2.2372593866666666,7,13.2864,6.6432,1360.6186652841016,1360.6186652841016,1367.2618652841015,1971,2,0.096,1360.6186652841016,4960.618665284102,0
